unit_price;sum_fact;shop_id;sale_profit;cal_date;customer;title
13,25;13,25;4;6,79;01.11.2019;;Футболка тип 6 - Reebok
9,82;9,82;1;5,5;01.11.2019;;Ремень тип 1 - Nike
64,63;64,64;1;26,45;01.11.2019;;Кроссовки тип 6 - Reebok
55,46;55,46;5;30,39;01.11.2019;;Рубашка тип 6 - Nike
184,99;185;5;50,06;01.11.2019;;Сапоги тип 1 - Puma
130,19;130,18;8;60,04;01.11.2019;;Кроссовки тип 2 - Nike
22,43;44,86;4;17,58;01.11.2019;;Колготки тип 5 - Puma
13,76;27,5;2;12,23;01.11.2019;;Футболка тип 2 - Reebok
82,74;165,46;2;90,26;01.11.2019;;Кроссовки тип 1 - Reebok
40,2;40,21;2;21,24;01.11.2019;ФИО 1152;Рубашка тип 10 - Reebok
8,14;8,14;7;3,32;02.11.2019;;Запонка тип 1 - Puma
21,97;21,96;6;11,47;02.11.2019;;Запонка тип 6 - Nike
18,56;18,57;6;8,2;02.11.2019;;Шапка тип 8 - Puma
15,3;15,29;1;7,98;02.11.2019;;Штаны тип 9 - Adidas
21,48;21,46;1;10,41;02.11.2019;;Рубашка тип 11 - Adidas
94,68;189,36;5;97,8;02.11.2019;;Кроссовки тип 3 - Nike
12,11;24,21;7;14,3;02.11.2019;;Майка тип 1 - Nike
15,99;31,96;7;12,48;02.11.2019;;Рубашка тип 9 - Reebok
17,7;17,71;9;8,23;02.11.2019;ФИО 1064;Шапка тип 1 - Reebok
29,67;29,68;3;13,49;02.11.2019;ФИО 131;Штаны тип 11 - Nike
175,87;175,86;3;77,73;02.11.2019;ФИО 131;Сапоги тип 3 - Puma
18,22;18,21;3;9,75;02.11.2019;ФИО 131;Шапка тип 6 - Nike
102,15;102,14;4;46,33;02.11.2019;ФИО 828;Сапоги тип 5 - Adidas
8,5;8,5;4;3,71;02.11.2019;ФИО 828;Кепка тип 1 - Puma
7,55;7,54;4;2,87;02.11.2019;ФИО 828;Майка тип 4 - Puma
55,89;55,89;4;26,32;02.11.2019;ФИО 828;Штаны тип 1 - Adidas
59,5;119;2;56,92;03.11.2019;;Штаны тип 3 - Reebok
10,61;10,61;3;4,61;03.11.2019;ФИО 449;Колготки тип 4 - Puma
14,15;14,14;3;4,94;03.11.2019;ФИО 69;Штаны тип 3 - Puma
73,56;73,57;7;32,92;04.11.2019;;Кроссовки тип 3 - Reebok
19,39;19,39;7;10,49;04.11.2019;;Штаны тип 12 - Reebok
38,46;38,46;3;15,46;04.11.2019;;Рубашка тип 7 - Puma
24,21;24,21;5;10,63;04.11.2019;;Колготки тип 6 - Reebok
29,13;29,14;5;16,31;04.11.2019;;Штаны тип 9 - Nike
37,24;37,25;5;16,63;04.11.2019;;Штаны тип 10 - Nike
15,4;15,39;5;7,68;04.11.2019;;Футболка тип 2 - Nike
13,67;27,36;5;9,42;04.11.2019;;Колготки тип 3 - Adidas
21,23;42,46;5;24,88;04.11.2019;;Футболка тип 4 - Nike
5,65;11,32;5;5,95;04.11.2019;;Майка тип 3 - Adidas
5,65;11,32;2;5,95;04.11.2019;;Майка тип 3 - Adidas
219,09;438,18;7;237,18;04.11.2019;;Сапоги тип 6 - Reebok
9,7;19,39;5;9,4;04.11.2019;ФИО 474;Майка тип 4 - Reebok
26,24;26,25;5;11,6;04.11.2019;ФИО 107;Рубашка тип 11 - Puma
13,63;13,64;3;7,66;05.11.2019;;Рубашка тип 10 - Nike
23,16;23,14;3;12,52;05.11.2019;;Шапка тип 3 - Nike
154,57;154,57;1;69,64;05.11.2019;ФИО 1171;Туфли тип 2 - Reebok
11,26;11,25;1;6,3;05.11.2019;ФИО 1171;Майка тип 1 - Nike
11,1;11,11;1;5,1;06.11.2019;;Майка тип 2 - Adidas
60,68;60,68;1;34,25;06.11.2019;;Рубашка тип 9 - Nike
55,07;55,07;9;28;06.11.2019;;Штаны тип 12 - Nike
67,45;67,46;9;28,1;06.11.2019;;Штаны тип 3 - Adidas
13,81;13,82;9;5,35;06.11.2019;;Шапка тип 7 - Puma
82,08;164,14;1;88,3;06.11.2019;ФИО 1096;Штаны тип 6 - Nike
64,95;129,89;1;70,03;06.11.2019;ФИО 1096;Рубашка тип 9 - Adidas
22,53;22,54;1;12,1;06.11.2019;ФИО 1096;Кепка тип 2 - Adidas
66,11;66,11;6;35,07;06.11.2019;ФИО 284;Штаны тип 3 - Reebok
7,01;7;6;3,26;06.11.2019;ФИО 284;Кепка тип 2 - Reebok
16,15;16,14;7;9,36;07.11.2019;;Футболка тип 1 - Nike
195,81;195,82;2;74,6;07.11.2019;;Сапоги тип 3 - Reebok
52,25;104,5;2;38,86;07.11.2019;;Штаны тип 4 - Puma
253,13;253,14;7;134,85;07.11.2019;ФИО 168;Сапоги тип 3 - Nike
33,39;33,39;7;19,64;07.11.2019;ФИО 168;Майка тип 2 - Nike
55,37;55,36;7;26,97;07.11.2019;ФИО 168;Рубашка тип 7 - Adidas
181,54;181,54;6;76,29;07.11.2019;ФИО 577;Туфли тип 4 - Nike
260,49;260,5;6;132,17;07.11.2019;ФИО 577;Сапоги тип 1 - Adidas
12,8;12,79;6;5,48;07.11.2019;ФИО 577;Запонка тип 6 - Puma
7,88;7,89;7;2,67;08.11.2019;;Запонка тип 5 - Reebok
12,63;12,64;6;4,77;08.11.2019;;Шапка тип 2 - Puma
12,13;12,14;6;5,88;08.11.2019;;Кепка тип 1 - Adidas
16,43;16,43;6;8,6;08.11.2019;;Футболка тип 1 - Adidas
15,43;15,43;6;8,29;08.11.2019;;Запонка тип 2 - Reebok
207,49;207,5;3;77,81;08.11.2019;;Сапоги тип 4 - Puma
81,25;81,25;3;47,79;08.11.2019;;Штаны тип 1 - Nike
28,21;28,21;3;14,18;08.11.2019;;Колготки тип 4 - Reebok
12,29;12,29;3;5,79;08.11.2019;;Колготки тип 1 - Reebok
13;13;1;7,04;08.11.2019;;Футболка тип 7 - Adidas
64,78;64,79;1;33,75;08.11.2019;;Штаны тип 3 - Reebok
43,97;43,96;1;18,54;08.11.2019;;Кроссовки тип 2 - Reebok
7,26;14,54;3;6,88;08.11.2019;;Шапка тип 6 - Reebok
8,04;16,07;4;7,29;08.11.2019;;Шапка тип 1 - Adidas
80,37;160,71;6;77,02;08.11.2019;;Кроссовки тип 5 - Reebok
13,58;27,14;7;13,09;08.11.2019;;Кепка тип 3 - Adidas
125,07;250,14;7;128,71;08.11.2019;ФИО 470;Кроссовки тип 4 - Reebok
28,21;28,21;6;14,18;09.11.2019;;Колготки тип 4 - Reebok
237,51;237,5;3;117,8;09.11.2019;;Туфли тип 3 - Nike
12,05;12,04;3;5,41;09.11.2019;;Рубашка тип 4 - Adidas
29,71;29,71;8;15,96;09.11.2019;;Майка тип 2 - Nike
20,77;20,79;8;11,77;09.11.2019;;Запонка тип 7 - Nike
34,71;69,43;3;31,28;09.11.2019;;Рубашка тип 5 - Reebok
16,74;16,75;1;7,74;09.11.2019;ФИО 317;Колготки тип 1 - Nike
56,39;56,39;6;21,32;09.11.2019;ФИО 888;Кроссовки тип 2 - Puma
135,25;135,25;6;54,36;09.11.2019;ФИО 888;Туфли тип 1 - Puma
21,74;21,75;6;8,16;09.11.2019;ФИО 1255;Колготки тип 6 - Reebok
38,21;38,21;6;20,6;09.11.2019;ФИО 1255;Запонка тип 4 - Adidas
26,3;26,29;6;13,65;09.11.2019;ФИО 1255;Колготки тип 5 - Adidas
8,5;8,5;6;3,71;10.11.2019;;Кепка тип 1 - Puma
87,12;87,11;6;43,12;10.11.2019;;Штаны тип 8 - Reebok
11,57;11,57;6;5,28;10.11.2019;;Шапка тип 7 - Adidas
54,35;54,36;6;29,28;10.11.2019;;Рубашка тип 6 - Nike
46,41;46,43;6;22,88;10.11.2019;;Рубашка тип 11 - Nike
33,92;33,93;6;18,67;10.11.2019;;Запонка тип 5 - Nike
12,86;12,86;5;3,9;10.11.2019;;Шапка тип 4 - Puma
16,23;16,21;5;8,05;10.11.2019;;Шапка тип 5 - Nike
82,74;82,75;5;45,13;10.11.2019;;Кроссовки тип 1 - Reebok
98,71;98,71;5;41,17;10.11.2019;;Туфли тип 1 - Nike
49,21;49,21;5;20,13;10.11.2019;;Рубашка тип 11 - Reebok
17,58;17,57;5;9,36;10.11.2019;;Футболка тип 3 - Nike
31,75;31,75;9;12,39;10.11.2019;;Рубашка тип 4 - Puma
34,37;34,36;9;9,27;10.11.2019;;Кроссовки тип 5 - Puma
11,96;11,96;9;5,39;10.11.2019;;Запонка тип 7 - Adidas
16,23;16,21;9;8,05;10.11.2019;;Шапка тип 5 - Nike
12,21;24,43;5;12,49;10.11.2019;;Рубашка тип 10 - Nike
135,45;270,89;5;159,32;10.11.2019;;Туфли тип 2 - Nike
13,87;27,75;6;9,96;10.11.2019;;Шапка тип 3 - Puma
15,11;30,21;6;12,16;10.11.2019;;Шапка тип 3 - Reebok
56,39;56,39;3;21,32;10.11.2019;ФИО 645;Кроссовки тип 2 - Puma
21,66;21,64;7;8,52;10.11.2019;ФИО 22;Колготки тип 3 - Puma
2,57;2,57;7;1,03;10.11.2019;ФИО 22;Мячик тип 1 - Puma
28,47;28,46;2;15,47;10.11.2019;ФИО 1080;Майка тип 1 - Adidas
45,22;45,21;2;18,69;10.11.2019;ФИО 1080;Штаны тип 8 - Nike
21,23;21,21;2;12,44;10.11.2019;ФИО 1080;Футболка тип 4 - Nike
285,97;285,96;7;159,44;11.11.2019;;Сапоги тип 5 - Nike
32,56;32,57;2;17,6;11.11.2019;;Рубашка тип 5 - Nike
92,05;92,04;2;36,2;11.11.2019;;Кроссовки тип 6 - Puma
20,78;20,79;4;9,24;11.11.2019;;Футболка тип 5 - Reebok
16,52;16,54;4;6,16;11.11.2019;;Шапка тип 8 - Puma
115,76;115,75;4;57,3;11.11.2019;;Кроссовки тип 3 - Adidas
46,8;46,79;4;22,3;11.11.2019;;Рубашка тип 7 - Reebok
34,8;34,79;4;18,84;11.11.2019;;Штаны тип 12 - Adidas
211,93;211,93;5;114,53;11.11.2019;;Сапоги тип 2 - Nike
70,87;70,86;5;36,8;11.11.2019;;Штаны тип 7 - Adidas
7,29;7,29;5;2,62;11.11.2019;;Майка тип 4 - Puma
18,22;18,21;5;9,75;11.11.2019;;Шапка тип 6 - Nike
162,55;162,54;5;93,87;11.11.2019;;Кроссовки тип 6 - Nike
20,01;20;5;10,61;11.11.2019;;Майка тип 3 - Reebok
19,16;19,18;5;10,05;11.11.2019;;Колготки тип 6 - Nike
66,79;66,79;5;29,69;11.11.2019;;Штаны тип 10 - Puma
13,03;26,07;5;15,27;11.11.2019;;Колготки тип 7 - Nike
52,25;104,5;5;38,86;11.11.2019;;Штаны тип 4 - Puma
27,19;54,36;5;29,66;11.11.2019;;Футболка тип 6 - Nike
38,96;77,93;5;39,2;11.11.2019;;Рубашка тип 8 - Nike
16,76;33,54;5;18,45;11.11.2019;;Ремень тип 3 - Nike
28,13;56,25;2;29,46;11.11.2019;;Колготки тип 1 - Adidas
41,25;82,5;6;28,14;11.11.2019;ФИО 445;Штаны тип 6 - Puma
19,61;19,61;6;9,4;11.11.2019;ФИО 445;Футболка тип 7 - Reebok
119,24;119,25;6;56,81;11.11.2019;ФИО 445;Кроссовки тип 1 - Adidas
14,74;14,75;6;5,53;11.11.2019;ФИО 445;Штаны тип 3 - Puma
22,4;22,39;3;11,58;12.11.2019;;Футболка тип 5 - Adidas
10,61;10,61;3;4,61;12.11.2019;;Колготки тип 4 - Puma
12,29;12,29;3;5,79;12.11.2019;;Колготки тип 1 - Reebok
41,89;41,89;3;22,53;12.11.2019;;Рубашка тип 8 - Nike
7,76;7,75;1;3,94;12.11.2019;;Майка тип 4 - Adidas
254,61;254,61;1;132,79;12.11.2019;;Сапоги тип 4 - Adidas
47,36;47,36;1;22,18;12.11.2019;;Штаны тип 4 - Adidas
10,3;10,29;5;5,33;12.11.2019;;Майка тип 1 - Nike
14,17;14,18;5;6,71;12.11.2019;;Ремень тип 2 - Reebok
8,38;8,39;9;3,17;12.11.2019;;Ремень тип 2 - Puma
6,31;6,32;8;2,56;12.11.2019;ФИО 289;Кепка тип 2 - Reebok
8,96;8,96;8;3,96;12.11.2019;ФИО 289;Запонка тип 5 - Puma
13,26;13,25;7;4,8;13.11.2019;;Шапка тип 7 - Puma
47,84;47,86;7;22,66;13.11.2019;;Штаны тип 4 - Adidas
68,82;68,82;7;24,93;13.11.2019;;Сапоги тип 2 - Puma
15,3;15,29;7;7,98;13.11.2019;;Штаны тип 9 - Adidas
26,7;26,71;6;13,42;13.11.2019;;Рубашка тип 3 - Adidas
7,4;7,39;6;3;13.11.2019;;Шапка тип 1 - Adidas
10,62;10,61;4;4,05;13.11.2019;;Футболка тип 4 - Puma
21,72;21,71;3;9,72;13.11.2019;;Штаны тип 9 - Reebok
12,38;12,39;3;6,98;13.11.2019;;Колготки тип 7 - Nike
7,2;7,21;3;3,13;13.11.2019;;Футболка тип 7 - Puma
120,13;120,14;3;57,23;13.11.2019;;Туфли тип 2 - Adidas
225,6;225,61;8;90,67;13.11.2019;;Сапоги тип 1 - Puma
65,46;65,46;8;28,35;13.11.2019;;Штаны тип 10 - Puma
172,87;345,75;3;131,24;13.11.2019;;Туфли тип 3 - Puma
16,79;33,57;2;13;13.11.2019;ФИО 301;Шапка тип 1 - Puma
220,26;440,54;2;204,95;13.11.2019;ФИО 642;Туфли тип 4 - Reebok
89,95;89,96;2;44,16;13.11.2019;ФИО 642;Кроссовки тип 3 - Nike
187,9;187,89;2;80,65;13.11.2019;ФИО 642;Туфли тип 3 - Puma
11,24;11,25;2;4,45;13.11.2019;ФИО 642;Кепка тип 2 - Puma
13,51;13,5;2;7,23;13.11.2019;ФИО 642;Шапка тип 2 - Reebok
38,21;38,21;2;20,6;13.11.2019;ФИО 642;Запонка тип 4 - Adidas
20,49;20,5;2;11,7;14.11.2019;;Шапка тип 4 - Nike
8,38;8,39;2;3,71;14.11.2019;;Майка тип 4 - Puma
21,66;21,64;2;8,52;14.11.2019;;Колготки тип 3 - Puma
17,41;17,43;4;7,95;14.11.2019;;Шапка тип 6 - Adidas
8,38;8,39;5;3,17;14.11.2019;;Ремень тип 2 - Puma
12,13;12,14;9;5,88;14.11.2019;;Кепка тип 1 - Adidas
10,6;10,61;9;4,14;14.11.2019;;Футболка тип 6 - Reebok
132,59;132,61;9;65,63;14.11.2019;;Туфли тип 1 - Adidas
77,53;77,54;9;38,18;14.11.2019;;Штаны тип 3 - Adidas
92,05;184,11;7;72,39;14.11.2019;;Кроссовки тип 6 - Puma
25,69;51,39;1;23,46;14.11.2019;ФИО 642;Запонка тип 3 - Reebok
87,12;87,11;8;43,12;14.11.2019;ФИО 631;Штаны тип 8 - Reebok
65,13;65,14;1;25,77;14.11.2019;ФИО 642;Штаны тип 3 - Adidas
219,09;219,11;1;118,59;14.11.2019;ФИО 642;Сапоги тип 6 - Reebok
22,01;22;1;6,83;14.11.2019;ФИО 642;Рубашка тип 9 - Puma
41,89;41,89;1;22,53;14.11.2019;ФИО 642;Рубашка тип 8 - Nike
11,38;11,39;5;4,91;14.11.2019;ФИО 715;Шлёпки тип 2 - Puma
8,5;8,5;4;3,71;15.11.2019;;Кепка тип 1 - Puma
24,51;24,5;4;13,37;15.11.2019;;Шлёпки тип 1 - Reebok
20,77;20,79;9;11,77;15.11.2019;;Запонка тип 7 - Nike
64,95;64,93;4;35,02;15.11.2019;ФИО 1098;Рубашка тип 9 - Adidas
26,7;26,71;6;13,42;15.11.2019;ФИО 476;Рубашка тип 3 - Adidas
13,11;13,11;6;6,9;15.11.2019;ФИО 1277;Футболка тип 4 - Reebok
16,16;16,18;6;8,74;15.11.2019;ФИО 1277;Шапка тип 7 - Nike
55,83;55,82;7;29,3;16.11.2019;;Штаны тип 8 - Nike
12,9;12,89;6;4,01;16.11.2019;;Шапка тип 3 - Puma
9,96;9,96;6;5,1;16.11.2019;;Шапка тип 2 - Adidas
38,21;38,21;6;20,6;16.11.2019;;Запонка тип 4 - Adidas
13,06;13,07;4;5,74;16.11.2019;;Запонка тип 6 - Puma
13,41;13,39;4;6,09;16.11.2019;;Рубашка тип 10 - Adidas
14,63;14,64;3;7,17;16.11.2019;;Шапка тип 8 - Reebok
45,6;45,61;3;23,14;16.11.2019;;Рубашка тип 12 - Reebok
9,7;9,71;9;4,7;16.11.2019;;Майка тип 4 - Reebok
25,67;25,68;9;11,64;16.11.2019;;Колготки тип 4 - Reebok
10,39;10,39;8;5,25;16.11.2019;;Футболка тип 4 - Adidas
193,83;193,82;8;76,04;16.11.2019;;Туфли тип 4 - Reebok
44,36;44,36;8;17,18;16.11.2019;;Штаны тип 6 - Puma
13,03;13,04;8;7,64;16.11.2019;;Колготки тип 7 - Nike
47,51;47,5;8;17,94;16.11.2019;;Штаны тип 1 - Adidas
74,43;74,43;8;35,08;16.11.2019;;Штаны тип 3 - Adidas
6,76;13,5;3;7,23;16.11.2019;;Майка тип 1 - Reebok
10,57;10,57;5;4,07;17.11.2019;;Колготки тип 1 - Reebok
66,11;66,11;5;35,07;17.11.2019;;Штаны тип 3 - Reebok
38,46;38,46;5;15,46;17.11.2019;;Рубашка тип 7 - Puma
16,76;16,75;5;9,22;17.11.2019;;Ремень тип 3 - Nike
24,58;24,57;5;11,36;17.11.2019;;Колготки тип 4 - Adidas
14,76;14,75;9;6,87;17.11.2019;;Запонка тип 6 - Reebok
24,75;24,75;8;11,36;17.11.2019;;Колготки тип 1 - Adidas
28,13;28,14;8;11,02;17.11.2019;;Штаны тип 5 - Adidas
39,8;79,61;8;41,68;17.11.2019;;Рубашка тип 10 - Reebok
15,39;30,79;5;11,64;17.11.2019;;Ремень тип 4 - Puma
13,84;27,68;2;9,76;17.11.2019;;Шапка тип 6 - Puma
49,74;99,5;8;40,34;17.11.2019;ФИО 285;Штаны тип 1 - Adidas
22,36;22,36;8;9,86;17.11.2019;ФИО 285;Запонка тип 3 - Nike
10,35;10,36;8;5,96;17.11.2019;ФИО 285;Колготки тип 4 - Nike
28,13;28,14;8;14,73;17.11.2019;ФИО 285;Колготки тип 1 - Adidas
6,76;6,75;8;3,61;17.11.2019;ФИО 285;Майка тип 1 - Reebok
84,3;84,29;8;48,34;17.11.2019;ФИО 285;Штаны тип 4 - Nike
16,74;16,75;7;8,95;17.11.2019;ФИО 173;Шлёпки тип 2 - Reebok
10,39;10,39;6;5,25;18.11.2019;;Футболка тип 4 - Adidas
44,49;44,5;2;19,31;18.11.2019;;Штаны тип 4 - Adidas
45,16;45,14;2;24,44;18.11.2019;;Штаны тип 10 - Adidas
17,22;17,21;2;7,12;18.11.2019;;Штаны тип 7 - Puma
80,93;80,93;2;44,96;18.11.2019;;Штаны тип 4 - Nike
12,29;12,29;4;5,79;18.11.2019;;Колготки тип 1 - Reebok
84,3;84,29;3;48,34;18.11.2019;;Штаны тип 4 - Nike
20,34;20,36;3;10,27;18.11.2019;;Шапка тип 8 - Nike
69,69;69,68;3;40,26;18.11.2019;;Рубашка тип 2 - Nike
16,97;16,96;3;7,54;18.11.2019;;Рубашка тип 8 - Puma
19,71;19,71;1;7,92;18.11.2019;;Рубашка тип 6 - Puma
55,46;55,46;1;30,39;18.11.2019;;Рубашка тип 6 - Nike
135,45;135,46;9;79,66;18.11.2019;;Туфли тип 2 - Nike
15,51;15,5;9;4,83;18.11.2019;;Колготки тип 6 - Puma
16,67;16,68;9;7,71;18.11.2019;;Колготки тип 3 - Adidas
70,87;70,86;9;36,8;18.11.2019;;Штаны тип 7 - Adidas
18,11;36,21;9;18,07;18.11.2019;;Колготки тип 5 - Nike
75,18;150,36;2;64,14;18.11.2019;;Штаны тип 5 - Puma
39,48;78,96;2;24,6;18.11.2019;;Штаны тип 6 - Puma
66,11;66,11;6;35,07;18.11.2019;ФИО 1244;Штаны тип 3 - Reebok
8,11;8,11;9;3,68;19.11.2019;;Шапка тип 4 - Reebok
125,07;125,07;9;64,36;19.11.2019;;Кроссовки тип 4 - Reebok
13,06;13,07;4;5,74;19.11.2019;ФИО 25;Запонка тип 6 - Puma
8,25;8,25;3;4,32;20.11.2019;;Шапка тип 3 - Adidas
13,17;13,18;3;6,14;20.11.2019;;Кепка тип 3 - Adidas
22,01;22;3;8,11;20.11.2019;;Футболка тип 3 - Puma
82,08;82,07;3;44,15;20.11.2019;;Штаны тип 6 - Nike
11,06;11,07;3;5,42;20.11.2019;;Футболка тип 1 - Reebok
242,27;242,25;3;124,09;20.11.2019;;Сапоги тип 2 - Adidas
15,96;15,96;3;8,64;20.11.2019;;Рубашка тип 10 - Adidas
72,44;72,43;3;39,87;20.11.2019;;Штаны тип 5 - Nike
14,85;14,86;1;7,35;20.11.2019;;Колготки тип 2 - Reebok
17,58;17,57;1;9,36;20.11.2019;;Футболка тип 3 - Nike
21,48;21,46;5;10,41;20.11.2019;;Рубашка тип 11 - Adidas
15,6;15,61;8;5,35;20.11.2019;;Кепка тип 3 - Puma
8,04;8,04;8;3,65;20.11.2019;;Шапка тип 1 - Adidas
11,53;23,04;3;11,41;20.11.2019;;Шапка тип 5 - Adidas
13,51;13,5;4;7,23;20.11.2019;ФИО 999;Шапка тип 2 - Reebok
15,13;15,14;6;6,17;21.11.2019;;Шапка тип 4 - Puma
142,6;142,61;4;75,21;21.11.2019;;Кроссовки тип 1 - Nike
29,33;29,32;4;14,37;21.11.2019;;Запонка тип 4 - Reebok
35,98;35,96;8;19,55;21.11.2019;;Рубашка тип 2 - Adidas
8,69;8,68;7;3,69;21.11.2019;ФИО 1179;Запонка тип 5 - Puma
3,58;3,57;7;1,9;21.11.2019;ФИО 1179;Мячик тип 2 - Reebok
8,49;8,5;7;4,09;21.11.2019;ФИО 1179;Колготки тип 4 - Nike
82,08;82,07;7;44,15;21.11.2019;ФИО 1179;Штаны тип 6 - Nike
11,06;11,07;2;5,42;21.11.2019;ФИО 1097;Футболка тип 1 - Reebok
8,35;8,36;2;3,56;21.11.2019;ФИО 1097;Футболка тип 1 - Puma
14,01;14;4;5,94;21.11.2019;ФИО 413;Футболка тип 3 - Reebok
27,51;27,5;6;15,65;22.11.2019;;Шлёпки тип 2 - Nike
13,51;13,5;2;7,23;22.11.2019;;Шапка тип 2 - Reebok
26,71;26,71;4;12,74;22.11.2019;;Футболка тип 7 - Nike
77,53;77,54;4;38,18;22.11.2019;;Штаны тип 3 - Adidas
10,18;10,18;4;5,04;22.11.2019;;Футболка тип 4 - Adidas
222,76;222,75;4;104,47;22.11.2019;;Сапоги тип 3 - Nike
15,57;15,57;3;7,78;22.11.2019;;Шлёпки тип 2 - Reebok
216,28;216,29;2;115,78;22.11.2019;ФИО 382;Сапоги тип 1 - Nike
67,4;67,39;4;21,47;23.11.2019;;Сапоги тип 5 - Puma
10,53;10,54;4;3,78;23.11.2019;;Шлёпки тип 1 - Puma
16,67;16,68;8;7,71;23.11.2019;ФИО 715;Колготки тип 3 - Adidas
4;4;8;2,28;23.11.2019;ФИО 715;Мячик тип 1 - Nike
17,41;17,43;8;7,95;23.11.2019;ФИО 715;Шапка тип 6 - Adidas
80,37;80,36;8;38,51;23.11.2019;ФИО 806;Кроссовки тип 5 - Reebok
7,2;7,21;8;3,13;23.11.2019;ФИО 806;Футболка тип 7 - Puma
115,76;115,75;8;57,3;23.11.2019;ФИО 806;Кроссовки тип 3 - Adidas
14,74;14,75;4;5,53;23.11.2019;ФИО 1175;Штаны тип 3 - Puma
14,52;14,54;4;7,2;23.11.2019;ФИО 1175;Рубашка тип 10 - Adidas
16,26;16,25;7;8,26;24.11.2019;;Кепка тип 1 - Nike
77,53;77,54;9;38,18;24.11.2019;;Штаны тип 3 - Adidas
29,13;58,25;9;32,62;24.11.2019;;Штаны тип 9 - Nike
21,48;42,96;9;20,81;24.11.2019;ФИО 1262;Рубашка тип 11 - Adidas
95,39;190,79;9;65,92;24.11.2019;ФИО 1262;Кроссовки тип 1 - Adidas
132,59;132,61;9;65,63;24.11.2019;ФИО 1262;Туфли тип 1 - Adidas
185,09;185,11;9;88,17;24.11.2019;ФИО 1262;Сапоги тип 6 - Adidas
22,01;22;9;8,11;24.11.2019;ФИО 1262;Футболка тип 3 - Puma
31,06;31,07;9;17,09;24.11.2019;ФИО 1262;Футболка тип 7 - Nike
13;13;7;7,04;24.11.2019;ФИО 674;Футболка тип 7 - Adidas
11,07;11,07;4;5,24;25.11.2019;;Шапка тип 5 - Adidas
21,72;21,71;3;9,72;25.11.2019;;Штаны тип 9 - Reebok
125,07;125,07;3;64,36;25.11.2019;;Кроссовки тип 4 - Reebok
16,67;16,68;3;7,71;25.11.2019;;Колготки тип 3 - Adidas
68,23;68,25;3;29,81;25.11.2019;;Штаны тип 5 - Reebok
11,54;11,54;5;4,9;25.11.2019;;Рубашка тип 4 - Adidas
23,33;23,32;6;6,12;26.11.2019;;Штаны тип 8 - Puma
63,66;63,64;4;31,77;26.11.2019;;Кроссовки тип 4 - Nike
11,2;11,21;4;4,06;26.11.2019;;Футболка тип 2 - Puma
28,13;28,14;4;14,73;26.11.2019;;Колготки тип 1 - Adidas
14,5;14,5;4;7,36;26.11.2019;;Запонка тип 2 - Reebok
18,56;18,57;4;8,2;26.11.2019;;Шапка тип 8 - Puma
19,61;19,61;4;9,4;26.11.2019;;Футболка тип 7 - Reebok
19,17;19,18;3;11,31;26.11.2019;;Ремень тип 2 - Nike
7;7;3;2,54;26.11.2019;;Запонка тип 7 - Puma
23,23;23,25;3;9,95;26.11.2019;;Рубашка тип 3 - Adidas
11,2;11,21;5;6,27;26.11.2019;;Шлёпки тип 3 - Nike
12,65;12,64;5;5,26;26.11.2019;;Запонка тип 2 - Adidas
28,81;28,82;5;10,99;26.11.2019;;Штаны тип 9 - Puma
64,11;64,11;5;34,68;26.11.2019;;Рубашка тип 2 - Nike
11,4;11,39;5;3,55;26.11.2019;;Шапка тип 2 - Puma
60,74;60,75;5;30,85;26.11.2019;;Рубашка тип 1 - Nike
66,11;66,11;5;35,07;26.11.2019;;Штаны тип 3 - Reebok
10,6;10,61;5;4,14;26.11.2019;;Футболка тип 6 - Reebok
25,69;25,68;9;11,73;26.11.2019;;Запонка тип 3 - Reebok
41,98;41,96;9;14,16;26.11.2019;;Рубашка тип 5 - Adidas
19,11;38,21;7;20,36;26.11.2019;ФИО 207;Майка тип 3 - Nike
75,97;75,96;9;38,36;26.11.2019;ФИО 1222;Штаны тип 8 - Adidas
16,15;16,14;9;9,36;26.11.2019;ФИО 1222;Футболка тип 1 - Nike
80,37;80,36;9;38,51;26.11.2019;ФИО 1222;Кроссовки тип 5 - Reebok
9,84;9,86;7;4,2;27.11.2019;;Футболка тип 1 - Reebok
15,23;15,21;7;5,12;27.11.2019;;Рубашка тип 10 - Puma
25,05;25,04;7;7,37;27.11.2019;;Запонка тип 4 - Puma
3,4;3,39;7;1,72;27.11.2019;;Мячик тип 2 - Reebok
16,26;16,25;6;8,26;27.11.2019;;Кепка тип 1 - Nike
12,14;12,14;6;5,1;27.11.2019;;Запонка тип 4 - Nike
22,53;22,54;4;12,1;27.11.2019;;Кепка тип 2 - Adidas
29,33;29,32;4;14,37;27.11.2019;;Запонка тип 4 - Reebok
22,53;22,54;4;12,1;27.11.2019;;Кепка тип 2 - Adidas
6,76;6,75;4;3,61;27.11.2019;;Майка тип 1 - Reebok
11,08;11,07;3;4,26;27.11.2019;;Ремень тип 1 - Puma
12,62;12,61;3;6,08;27.11.2019;;Запонка тип 6 - Adidas
22,48;22,46;3;12,37;27.11.2019;;Ремень тип 4 - Nike
12,99;13;3;5,1;27.11.2019;;Запонка тип 6 - Reebok
23,16;23,14;3;12,52;27.11.2019;;Шапка тип 3 - Nike
21,97;21,96;3;11,47;27.11.2019;;Запонка тип 6 - Nike
37,26;37,25;3;10,08;27.11.2019;;Штаны тип 6 - Puma
